"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent","power","bias.mean","bias.sd","bias.min","bias.max","ci.coverage.true.psi","ci.coverage.smooth.true.psi"
"1",0,-1.36288169257444,4.70233348903853,0.296077879511314,0.00270170669371131,0.284772262091227,0.00254073725816069,0.000496189619560682,0.00313596548231926,-4.19392818423451,0.8,-1.45680041147131,0.296438601369651,0.00266827300165245,0.285072136727805,-1.40146479262886,0.366781662437336,0.00348154241596333,0.352642616137843,0,0.01,0.19,0.0385831000544241,0.514579090085335,-0.775523360587978,2.30961532388814,0.94949494949495,0.95959595959596
"2",0.1,-1.32662681699994,0.79455520987189,0.302727275517512,0.00264963328833476,0.291496992963782,0.00250747060470665,0.000489870975049725,0.00310023500254563,-4.25639257171852,0.8,-1.21794974645104,0.30300935050527,0.00298278330004964,0.292920471104791,-1.40399447763964,0.380226354751325,0.00334174485654773,0.366620671924772,0.1,0,0.18,0.0773676606396967,0.686932907774144,-0.784770159456878,3.62501220259314,0.95,0.86
"3",0.2,-1.38539033588413,0.683371492072346,0.307637671045803,0.00258438959752672,0.296550589338073,0.00248071593482761,0.000482134758392874,0.00306933765248131,-4.31773506857287,0.8,-1.3789990733575,0.306895725375428,0.00265348469567104,0.296406018497952,-1.40640894763516,0.390241877570074,0.00316972116262322,0.377305380196368,0.2,0.01,0.16,0.0210186117510346,0.536461575710248,-0.79504929002716,2.23985128740484,0.95959595959596,0.94949494949495
"4",0.3,-1.40159197984509,0.562168760007074,0.310714473722759,0.00250375728447683,0.29984802752015,0.00246285825456401,0.00047263327316378,0.00304736340999183,-4.3621491106292,0.8,-1.45249630248931,0.310699271905383,0.00238405563903739,0.300524801859856,-1.40848765984838,0.396535966045686,0.00298021102917608,0.38434760147406,0.3,0.01,0.14,0.00689568000329192,0.526218502289211,-0.849254639858504,2.35479360649395,0.95959595959596,0.96969696969697
"5",0.4,-1.41077212264187,0.578676369947068,0.311912350723909,0.00241177021024562,0.301333173289024,0.00245621410635975,0.000461804495532367,0.00303681206131098,-4.41574209683931,0.8,-1.43365363511767,0.3120862152276,0.00233259419435844,0.302454735592806,-1.41088568553519,0.398922333786082,0.00276348593412317,0.387593189022692,0.4,0.01,0.14,0.000113562893317492,0.544205625658594,-0.879292381420515,2.85507962754826,0.94949494949495,0.94949494949495
"6",0.5,-1.41535530545849,0.603233694491915,0.311191970572477,0.00230953446831733,0.300999033898159,0.0024605970723204,0.000449529647468773,0.00303903832119967,-4.44532421303035,0.8,-1.52050559397855,0.311480364676111,0.00205548002986601,0.302166182760851,-1.41287023926448,0.397329831578688,0.0025403771346235,0.386894651605295,0.5,0.01,0.18,-0.00248506619401286,0.552381026041753,-0.905964125562778,3.07535406133875,0.94949494949495,0.96969696969697
"7",0.6,-1.41710858580462,0.701743226327049,0.30858521121108,0.00219800099063445,0.298796070310069,0.00247597398026524,0.000435941541327223,0.00305465454675057,-4.48546211813899,0.8,-1.47641315889529,0.308391824102352,0.00205106700321412,0.299456489590535,-1.41465556811376,0.391805971182121,0.00231259008515528,0.382289503734619,0.6,0.01,0.22,-0.00245301769086437,0.592782287623833,-0.91202877891458,3.73735499131749,0.909090909090909,0.939393939393939
"8",0.7,-1.41453448273025,0.737926503172787,0.304128471031761,0.00208009091175992,0.294832770884306,0.00250094640263672,0.000421402735105125,0.00308090100017592,-4.50611777461227,0.8,-1.4471095327116,0.304829272198825,0.00202205212295966,0.296410433595513,-1.41642850723959,0.382514570662924,0.00208592244188641,0.37391562427413,0.7,0.01,0.24,0.00189402450933249,0.604763871623616,-0.979078934107118,3.70949236965415,0.929292929292929,0.929292929292929
"9",0.8,-1.39732315261213,0.877989329551071,0.297904494854031,0.00195601461705924,0.289144077202451,0.00253291060965522,0.000405720402678289,0.00311424175677744,-4.52945621383803,0.8,-1.42489016713141,0.296970246029079,0.0019864329647177,0.288740088055363,-1.41792881263195,0.369727684111432,0.00186373014497481,0.362033161347344,0.8,0.01,0.3,0.0206056600198179,0.665245484654184,-1.00962433148099,3.97668331031407,0.929292929292929,0.929292929292929
"10",0.9,-1.36010212058198,1.27904918382503,0.290029501183034,0.00182897871070948,0.281832360936989,0.00256896939293892,0.00038920492350798,0.00315054598967083,-4.54101833927938,0.8,-1.26318448751728,0.289921924424128,0.00199368026088613,0.282918944870032,-1.41932385033664,0.35381237049778,0.00164559993015709,0.347008927091763,0.9,0.01,0.32,0.0592217297546592,0.790291377498849,-1.10969752077844,4.35476819308404,0.929292929292929,0.888888888888889
"11",1,-1.36975370743582,1.17829732561287,0.280637401741417,0.00170020073745964,0.273024685270401,0.0026055208704464,0.000372068832480392,0.00318566900440175,-4.55455017751108,0.8,-1.33973833256874,0.2799699124892,0.00178960848763595,0.273134060319155,-1.42062481496456,0.335213199487106,0.00144047305592814,0.329250064271419,1,0.02,0.36,0.0508711075287373,0.744317813188249,-1.13140353094958,3.88162307546504,0.928571428571429,0.887755102040816
